num; time; bmp_temp; bmp_press; bmp_humidity; bmp_height; photorez; state
1667;899782;3333;99466;38;-0.813164;3008.010498;0
1668;900253;3335;99469;38;-1.066495;2174.607666;0
1669;900762;3336;99466;38;-0.832270;2733.525635;0
1670;901282;3336;99467;38;-0.883603;3091.396484;0
1671;901843;3336;99466;38;-0.874724;2862.853516;0
1672;902338;3337;99467;38;-0.906283;2664.305176;0
1673;902869;3336;99471;38;-1.261823;441.783478;0
1674;903364;3336;99471;38;-1.261823;423.654053;0
1675;903896;3334;99468;37;-1.029261;433.402191;0
1676;904509;3335;99468;38;-1.002179;574.749817;0
1677;904954;3334;99471;37;-1.249470;604.062134;0
1678;905528;3334;99468;37;-0.984614;522.513550;0
1679;906023;3334;99469;38;-1.070613;361.999298;0
1680;906688;3333;99470;37;-1.212231;411.648590;0
1681;907133;3333;99468;37;-1.013156;340.781433;0
1682;907641;3331;99469;37;-1.120090;316.046600;0
1683;908202;3331;99468;37;-0.989359;368.599792;0
1684;908710;3330;99467;37;-0.931070;393.313995;0
1685;909334;3331;99469;37;-1.078550;403.830109;0
1686;909793;3331;99469;37;-1.078550;433.402191;0
1687;910299;3330;99469;37;-1.097111;425.688110;0
1688;910819;3330;99469;37;-1.100502;449.787750;0
1689;911369;3330;99466;37;-0.834273;430.815613;0
1690;911878;3328;99470;37;-1.203467;466.795776;0
1691;912399;3327;99470;37;-1.200137;456.295990;0
1692;912907;3327;99468;37;-1.019567;528.200439;0
1693;913482;3327;99468;37;-0.997064;541.073975;0
1694;913991;3327;99469;37;-1.091364;507.052094;0
1695;914590;3326;99468;37;-1.032995;534.596069;0
1696;915102;3326;99468;37;-1.032995;621.980896;0
1697;915597;3327;99472;37;-1.333417;567.151855;0
1698;916261;3327;99476;37;-1.703619;601.862610;0
1699;916706;3326;99470;37;-1.213563;640.492737;0
1700;917315;3326;99473;37;-1.415791;568.525208;0
1701;918005;3325;99473;38;-1.410109;664.507751;0
1702;918464;3324;99470;38;-1.147341;586.710510;0
1703;919041;3323;99472;38;-1.336468;630.390198;0
1704;919549;3321;99472;38;-1.365575;674.397644;0
1705;920058;3322;99471;38;-1.227743;681.083984;0
1706;920578;3321;99469;38;-1.071414;719.244934;0
1707;921133;3320;99467;38;-0.937627;681.925049;0
1708;921642;3320;99467;38;-0.937627;769.519043;0
1709;922205;3318;99471;38;-1.252630;718.350647;0
1710;922807;3317;99470;38;-1.203976;775.355713;0
1711;923369;3315;99470;38;-1.137664;815.639709;0
1712;923841;3315;99471;38;-1.248726;833.515320;0
1713;924361;3311;99469;38;-1.050024;902.863525;0
1714;924880;3307;99469;38;-1.076786;960.200195;0
1715;925373;3305;99468;38;-1.043448;879.749756;0
1716;925934;3306;99471;38;-1.274919;3052.475342;0
1717;926441;3307;99468;38;-1.010169;3026.944580;0
1718;926961;3307;99468;38;-1.010169;3058.909668;0
1719;927575;3309;99471;38;-1.253885;1275.674438;0
1720;928020;3309;99471;38;-1.253885;2548.149414;0
1721;928541;3311;99471;38;-1.276091;3386.652344;0
1722;929102;3312;99469;38;-1.090161;3471.232666;0
1723;929727;3314;99472;38;-1.342412;1979.871826;0
1724;930275;3313;99470;38;-1.190952;3020.613281;0
1725;930776;3314;99468;38;-0.963714;2845.463623;0
1726;931283;3315;99471;38;-1.273483;3219.823242;0
1727;931807;3318;99471;38;-1.291090;2828.233398;0
1728;932416;3319;99470;38;-1.210479;2685.319336;0
1729;932862;3319;99470;38;-1.210479;2553.040283;0
1730;933381;3319;99471;38;-1.280219;2845.463623;0
1731;933944;3320;99475;38;-1.594831;3486.964355;0
1732;934464;3319;99470;38;-1.196231;3600.274658;0
1733;935077;3321;99470;38;-1.139470;3341.860596;0
1734;935576;3323;99471;38;-1.243630;2833.959229;0
1735;936643;3324;99469;39;-1.113425;2617.921875;0
1736;937205;3325;99472;39;-1.320440;2027.846558;0
1737;937818;3326;99469;39;-1.072597;3205.920410;0
1738;938366;3326;99470;39;-1.155195;2669.535645;0
1739;938825;3326;99471;39;-1.215569;2857.039062;0
1740;939386;3324;99468;39;-1.043362;3111.144043;0
1741;939949;3324;99468;39;-1.043362;2983.046875;0
1742;940442;3325;99472;39;-1.338374;3642.143311;0
1743;941108;3324;99466;40;-0.792511;3559.154053;0
1744;941565;3324;99469;39;-1.128518;3401.789795;0
1745;942084;3325;99465;39;-0.750844;3394.208008;0
1746;942738;3326;99465;39;-0.713182;3305.233154;0
1747;943185;3328;99466;39;-0.855470;2916.007568;0
1748;943810;3326;99466;39;-0.861839;2857.039062;0
1749;944269;3326;99467;39;-0.886070;2755.372559;0
1750;944882;3330;99468;39;-1.002601;1149.316650;0
1751;945383;3332;99467;39;-0.883058;1806.398926;0
1752;945935;3333;99470;39;-1.151300;1785.894165;0
1753;946590;3334;99466;39;-0.835945;1275.674438;0
1754;947060;3334;99468;39;-1.020752;2690.612061;0
1755;947671;3334;99470;39;-1.156612;2416.709961;0
1756;948126;3334;99470;39;-1.156612;2946.191162;0
1757;948708;3335;99469;39;-1.122670;2056.020264;0
1758;949226;3336;99467;39;-0.896411;2567.796631;0
1759;949776;3337;99471;39;-1.224397;2229.655762;0
1760;950270;3339;99468;39;-1.038181;2538.410645;0
1761;950794;3339;99470;39;-1.153013;2209.763184;0
1762;951287;3340;99469;39;-1.060306;2346.090576;0
1763;951807;3342;99467;39;-0.946435;987.281799;0
1764;952505;3343;99469;39;-1.122361;2197.952637;0
1765;952951;3343;99468;39;-1.006703;1468.812744;0
1766;953524;3343;99468;39;-1.006703;2095.696777;0
1767;954033;3344;99469;39;-1.046206;1780.096313;0
1768;954698;3344;99469;39;-1.112532;2597.697021;0
1769;955158;3345;99472;39;-1.346827;2543.273193;0
1770;955667;3347;99472;39;-1.340093;2217.688965;0
1771;956228;3347;99469;39;-1.058616;2316.153809;0
1772;956736;3348;99472;39;-1.342520;2389.861816;0
1773;957334;3348;99469;39;-1.082206;2257.951172;0
1774;957817;3348;99469;39;-1.103504;2485.828613;0
1775;958324;3350;99469;39;-1.086090;1038.779297;0
1776;958856;3351;99472;39;-1.325652;1433.992432;0
1777;959407;3351;99472;39;-1.325652;892.371155;0
1778;959902;3350;99468;39;-1.024353;1220.618286;0
1779;960434;3349;99472;39;-1.310160;1093.743652;0
1780;960931;3350;99475;39;-1.570204;1239.787354;0
1781;961556;3351;99467;39;-0.959217;1848.426025;0
1782;962104;3353;99470;39;-1.182306;1827.240112;0
1783;962550;3352;99471;39;-1.233685;1771.449707;0
1784;963124;3354;99470;39;-1.174198;1402.363037;0
1785;963630;3355;99470;39;-1.144634;1157.322754;0
1786;964309;3355;99471;39;-1.288752;929.157898;0
1787;964754;3357;99472;39;-1.301923;1026.280762;0
1788;965262;3357;99472;39;-1.301923;834.581482;0
1789;965825;3358;99473;39;-1.424852;1656.380859;0
1790;966333;3359;99473;39;-1.434924;917.090454;0
1791;966945;3359;99468;39;-0.979594;1152.510254;0
1792;967405;3359;99474;39;-1.490205;849.681458;0
1793;967913;3359;99472;39;-1.334340;1648.568115;0
1794;968478;3358;99473;39;-1.423619;1064.363403;0
1795;969051;3358;99474;39;-1.486051;2088.400391;0
1796;969725;3357;99472;39;-1.303251;1720.796875;0
1797;970195;3358;99472;39;-1.314822;2659.090820;0
1798;970691;3358;99475;39;-1.609947;2398.761719;0
1799;971263;3359;99472;39;-1.307493;2147.828369;0
1800;971771;3359;99472;39;-1.307493;1464.397461;0
1801;972380;3360;99473;39;-1.413287;2209.763184;0
1802;972852;3361;99473;39;-1.409222;1640.806519;0
1803;973348;3360;99474;39;-1.501332;1914.131348;0
1804;974025;3358;99470;39;-1.189423;700.733093;0
1805;974483;3358;99471;39;-1.277733;271.266449;0
1806;975003;3358;99471;39;-1.237817;211.543503;0
1807;975656;3357;99472;39;-1.365949;202.013062;0
1808;976102;3356;99472;39;-1.377324;192.290359;0
1809;976727;3354;99471;39;-1.265331;165.843002;0
1810;977175;3353;99474;39;-1.514228;168.411636;0
1811;977696;3353;99474;39;-1.514228;173.392014;0
1812;978245;3351;99472;39;-1.349508;204.432312;0
1813;978807;3349;99472;39;-1.329306;422.134827;0
1814;979418;3349;99472;39;-1.369748;497.408600;0
1815;979874;3350;99470;39;-1.200151;311.449066;0
1816;980511;3350;99472;39;-1.382950;206.057098;0
1817;981007;3350;99473;39;-1.426634;141.595856;0
1818;981514;3349;99473;39;-1.425558;158.974472;0
1819;982019;3345;99470;39;-1.181690;153.841080;0
1820;982537;3343;99472;39;-1.367684;145.390991;0
1821;983040;3343;99472;39;-1.367684;260.956482;0
1822;983612;3342;99469;39;-1.091472;354.224213;0
1823;984103;3341;99472;39;-1.327359;499.202087;0
1824;984620;3339;99469;39;-1.085488;548.958252;0
1825;985226;3340;99472;39;-1.379627;607.747559;0
1826;985695;3339;99471;39;-1.258416;558.987000;0
1827;986211;3338;99470;39;-1.130884;601.131470;0
1828;986706;3337;99470;39;-1.196220;551.613586;0
1829;987221;3337;99472;39;-1.304179;608.487549;0
1830;987768;3337;99470;39;-1.183412;625.024292;0
1831;988338;3337;99470;39;-1.183412;668.608398;0
1832;988831;3337;99471;39;-1.238672;657.198181;0
1833;989347;3336;99470;39;-1.171248;635.807739;0
1834;989995;3335;99473;39;-1.422566;477.541412;0
1835;990461;3333;99471;39;-1.284042;149.468384;0
1836;990977;3332;99475;39;-1.567174;108.065811;0
1837;991481;3332;99474;39;-1.490597;106.652878;0
1838;992039;3330;99473;38;-1.411807;107.534676;0
1839;992544;3329;99474;38;-1.541486;119.385353;0
1840;993204;3327;99471;38;-1.271037;139.929901;0
1841;993659;3327;99471;38;-1.271037;90.345352;0
1842;994162;3326;99474;38;-1.507743;95.395248;0
1843;994770;3324;99473;38;-1.450873;81.439186;0
1844;995227;3323;99474;38;-1.491956;82.201263;0
1845;995732;3321;99474;38;-1.479503;108.243179;0
1846;996289;3320;99474;38;-1.533621;103.858940;0
1847;996806;3317;99474;38;-1.524862;107.888611;0
1848;997400;3318;99475;38;-1.633626;106.652878;0
1849;997909;3315;99468;38;-0.965972;96.889320;0
1850;998413;3316;99474;38;-1.474787;127.634911;0
1851;998942;3316;99474;38;-1.474787;133.995911;0
1852;999539;3314;99470;38;-1.192073;166.540848;0
1853;999982;3313;99473;38;-1.395663;161.241943;0
1854;1000553;3312;99475;38;-1.573330;183.912094;0
1855;1001045;3310;99473;38;-1.446063;202.013062;0
1856;1001664;3305;99472;38;-1.346365;196.713623;0
1857;1002107;3304;99472;38;-1.314179;152.520493;0
1858;1002612;3303;99474;38;-1.484382;173.871628;0
1859;1003128;3302;99473;38;-1.428260;192.290359;0
1860;1003633;3302;99473;38;-1.428260;156.505249;0
1861;1004242;3300;99473;38;-1.421654;119.385353;0
1862;1004697;3298;99473;38;-1.389700;152.081970;0
1863;1005202;3295;99472;38;-1.356229;110.923813;0
1864;1005718;3296;99471;38;-1.274327;115.292656;0
1865;1006265;3295;99476;38;-1.708616;92.444984;0
1866;1006768;3295;99475;38;-1.594746;107.888611;0
1867;1007400;3293;99474;38;-1.512670;110.026031;0
1868;1007916;3292;99475;38;-1.561811;92.933197;0
1869;1008982;3291;99473;38;-1.399832;134.804688;0
1870;1009589;3288;99473;38;-1.468214;116.030479;0
1871;1010085;3286;99473;38;-1.425352;124.333298;0
1872;1010673;3286;99473;38;-1.425352;93.096245;0
1873;1011268;3285;99474;38;-1.493579;103.167038;0
1874;1011764;3284;99472;38;-1.326679;99.238869;0
1875;1012269;3284;99476;38;-1.673593;101.277710;0
1876;1012826;3283;99477;38;-1.724753;103.167038;0
1877;1013435;3280;99476;38;-1.718996;111.825813;0
1878;1014004;3280;99473;38;-1.411037;130.791306;0
1879;1014551;3279;99476;38;-1.646926;134.602203;0
1880;1015047;3277;99477;38;-1.795400;130.394135;0
1881;1015565;3275;99478;38;-1.808248;104.727516;0
1882;1016158;3273;99478;39;-1.845815;89.225449;0
1883;1016669;3273;99478;39;-1.845815;79.474815;0
1884;1017160;3271;99476;39;-1.675718;46.975811;0
1885;1017677;3271;99475;39;-1.600017;83.582115;0
1886;1018195;3271;99477;39;-1.795149;82.201263;0
1887;1018700;3270;99477;39;-1.783989;82.354103;0
1888;1019332;3268;99474;39;-1.543759;68.189484;0
1889;1019775;3265;99477;38;-1.735980;66.252403;0
1890;1020279;3265;99478;38;-1.835488;66.527519;0
1891;1020784;3265;99478;38;-1.835488;85.597725;0
1892;1021329;3263;99480;38;-2.035230;44.867889;0
1893;1021887;3262;99480;38;-1.991766;64.341499;0
1894;1022391;3263;99480;38;-1.980474;34.908226;0
1895;1023000;3263;99477;38;-1.780253;37.578941;0
1896;1023467;3262;99477;38;-1.783855;43.713699;0
1897;1024061;3262;99475;38;-1.587538;42.231220;0
1898;1024529;3262;99479;38;-1.930539;47.925297;0
1899;1025045;3259;99479;38;-1.952006;44.404751;0
1900;1025537;3259;99479;38;-1.952006;49.002815;0
1901;1026108;3256;99478;38;-1.823714;49.364235;0
1902;1026609;3255;99477;38;-1.734691;46.621758;0
1903;1027179;3255;99479;39;-1.969447;66.941193;0
1904;1027774;3252;99478;39;-1.879673;69.167938;0
1905;1028321;3249;99478;39;-1.814806;68.468369;0
1906;1028829;3248;99477;39;-1.744329;88.112968;0
1907;1029321;3248;99480;39;-1.985829;127.048401;0
1908;1029982;3247;99481;39;-2.113250;125.298859;0
1909;1030438;3245;99478;39;-1.834054;145.816711;0
1910;1031086;3246;99477;39;-1.785265;171.958649;0
1911;1031545;3244;99478;39;-1.831554;162.383911;0
1912;1032060;3243;99477;39;-1.732858;163.991989;0
1913;1032710;3241;99475;39;-1.610139;151.863022;0
1914;1033164;3241;99475;39;-1.610139;121.844093;0
1915;1033680;3240;99473;39;-1.411368;134.197830;0
1916;1034185;3239;99472;39;-1.368769;134.197830;0
1917;1034689;3236;99474;39;-1.493047;137.454559;0
1918;1035194;3236;99475;39;-1.621631;105.600204;0
1919;1035753;3235;99475;39;-1.596340;103.512657;0
1920;1036271;3233;99477;39;-1.753545;84.974884;0
1921;1036889;3232;99476;39;-1.651275;74.742264;0
1922;1037436;3230;99475;39;-1.590088;73.004723;0
1923;1037890;3230;99475;39;-1.590088;66.665268;0
1924;1038408;3229;99475;39;-1.606468;72.286652;0
1925;1038911;3227;99479;39;-1.907563;71.572029;0
1926;1039420;3227;99477;39;-1.803038;71.144913;0
1927;1039924;3228;99472;39;-1.346755;69.870918;0
1928;1040485;3229;99474;39;-1.511236;87.165237;0
1929;1040988;3230;99475;39;-1.597782;117.142441;0
1930;1041530;3230;99471;39;-1.240581;157.400146;0
1931;1042124;3230;99474;39;-1.538475;153.841080;0
1932;1042622;3230;99474;39;-1.538475;134.197830;0
1933;1043137;3230;99471;39;-1.235769;137.865204;0
1934;1043733;3230;99473;39;-1.410194;119.761665;0
1935;1044241;3231;99473;39;-1.436794;139.515381;0
1936;1044744;3230;99474;39;-1.480758;135.007370;0
1937;1045404;3230;99476;39;-1.704248;140.345184;0
1938;1045848;3229;99475;39;-1.576647;127.243713;0
1939;1046364;3230;99473;39;-1.458629;111.103859;0
1940;1047037;3230;99477;39;-1.787292;104.901718;0
1941;1047480;3230;99472;39;-1.305676;91.472702;0
1942;1048099;3230;99475;39;-1.612534;111.284088;0
1943;1048542;3230;99475;39;-1.612534;84.974884;0
1944;1049048;3229;99471;39;-1.247981;107.357979;0
1945;1049607;3228;99470;39;-1.145073;90.505936;0
1946;1050153;3229;99470;39;-1.180640;75.033806;0
1947;1050657;3228;99472;39;-1.364708;70.860847;0
1948;1051186;3229;99472;39;-1.299933;82.507103;0
1949;1051792;3229;99474;39;-1.546506;81.591339;0
1950;1052248;3228;99475;39;-1.570243;63.800320;0
1951;1052764;3228;99474;39;-1.517991;49.726727;0
1952;1053310;3226;99474;39;-1.537564;56.060295;0
1953;1053869;3226;99474;39;-1.537564;55.932968;0
1954;1054448;3227;99472;39;-1.369218;41.328968;0
1955;1054992;3226;99473;39;-1.430160;38.339851;0
1956;1055497;3224;99472;39;-1.342962;34.173500;0
1957;1056013;3224;99476;39;-1.714880;38.339851;0
1958;1056621;3224;99472;39;-1.377590;31.595900;0
1959;1057076;3224;99472;39;-1.339757;30.685638;0
1960;1057581;3223;99474;39;-1.506481;23.832020;0
1961;1058244;3225;99473;39;-1.401954;20.844324;0
1962;1058741;3224;99474;39;-1.483075;16.394026;0
1963;1059232;3224;99476;39;-1.661338;13.580028;0
1964;1059803;3223;99474;39;-1.512572;14.368850;0
1965;1060295;3223;99474;39;-1.512572;11.812893;0
1966;1060836;3221;99475;39;-1.576367;12.343688;0
1967;1061431;3222;99472;39;-1.355471;11.587314;0
1968;1061874;3221;99473;39;-1.413815;10.696555;0
1969;1062454;3221;99475;39;-1.576367;17.057945;0
1970;1062945;3221;99474;39;-1.513206;31.697613;0
1971;1063517;3221;99474;39;-1.493644;28.893206;0
1972;1064020;3220;99470;39;-1.214073;31.392788;0
1973;1064628;3219;99473;39;-1.401937;46.503986;0
1974;1065082;3219;99473;39;-1.401937;97.724869;0
1975;1065600;3220;99473;39;-1.436892;117.514496;0
1976;1066249;3219;99477;39;-1.724766;155.836349;0
1977;1066704;3220;99477;39;-1.735043;67.079361;0
1978;1067314;3219;99479;39;-1.913917;40.211845;0
1979;1067859;3218;99479;39;-1.902364;43.828575;0
1980;1068356;3219;99476;39;-1.644943;36.287895;0
1981;1068860;3219;99476;39;-1.646540;26.657141;0
1982;1069431;3218;99476;39;-1.672496;19.528015;0
1983;1069935;3219;99481;39;-2.105931;19.008854;0
1984;1070451;3218;99476;39;-1.706791;23.555214;0
1985;1071071;3217;99476;39;-1.700368;23.832020;0
1986;1071516;3217;99476;39;-1.700368;30.284092;0
1987;1072196;3217;99473;39;-1.438123;55.298225;0
1988;1072651;3217;99473;39;-1.438123;81.135384;0
1989;1073198;3217;99478;39;-1.824416;89.864479;0
1990;1073755;3214;99474;39;-1.523319;82.048569;0
1991;1074260;3210;99478;39;-1.836661;63.800320;0
1992;1074866;3208;99479;39;-1.937484;38.667721;0
1993;1075347;3208;99479;39;-1.971817;34.173500;0
1994;1075940;3208;99474;39;-1.524997;40.100780;0
1995;1076543;3207;99476;39;-1.648032;35.861290;0
1996;1076997;3207;99475;39;-1.568833;44.751926;0
1997;1077503;3207;99475;39;-1.568833;34.487682;0
1998;1078060;3207;99474;39;-1.472984;33.133770;0
1999;1078553;3205;99477;39;-1.795013;33.340786;0
2000;1079068;3204;99476;39;-1.654570;39.768280;0
2001;1079573;3204;99475;39;-1.595564;52.418980;0
2002;1080102;3204;99474;39;-1.507086;48.642540;0
2003;1081190;3202;99474;39;-1.489324;49.123154;0
2004;1081681;3199;99475;40;-1.622768;47.687187;0
2005;1082199;3199;99475;40;-1.622768;45.332928;0
2006;1082743;3199;99475;40;-1.602243;45.216484;0
2007;1083302;3200;99473;40;-1.450696;49.847794;0
2008;1083895;3200;99471;40;-1.262896;46.739655;0
2009;1084455;3198;99476;40;-1.698579;46.621758;0
2010;1085000;3193;99473;40;-1.462924;47.687187;0
2011;1085457;3194;99471;41;-1.294104;45.332928;0
2012;1086015;3196;99474;41;-1.537516;45.216484;0
2013;1086520;3195;99473;42;-1.410226;42.457985;0
2014;1087139;3193;99476;42;-1.707378;53.412910;0
2015;1087583;3191;99475;42;-1.622936;51.925011;0
2016;1088140;3191;99476;43;-1.677047;62.189434;0
2017;1088645;3191;99476;43;-1.677047;64.748810;0
2018;1089149;3191;99476;43;-1.690879;68.887711;0
2019;1089810;3193;99478;42;-1.862456;54.289223;0
2020;1090267;3191;99473;42;-1.429037;38.886890;0
2021;1090874;3189;99474;42;-1.527782;42.118027;0
2022;1091330;3189;99476;42;-1.717883;37.146713;0
2023;1091834;3189;99476;42;-1.705053;37.687290;0
2024;1092405;3189;99477;42;-1.785153;37.470711;0
2025;1092950;3187;99479;42;-1.892906;32.927212;0
2026;1093443;3187;99479;42;-1.892906;36.181068;0
2027;1093971;3185;99476;42;-1.660957;36.501896;0
2028;1094568;3182;99477;41;-1.789956;31.799446;0
2029;1095049;3181;99474;41;-1.511937;33.237217;0
2030;1095552;3179;99479;41;-1.950039;36.931309;0
2031;1096147;3178;99475;41;-1.596048;34.382835;0
2032;1096656;3176;99479;41;-1.918105;36.287895;0
2033;1097148;3174;99475;41;-1.566859;32.412853;0
2034;1097718;3172;99472;40;-1.373016;33.444473;0
2035;1098300;3170;99474;40;-1.486118;29.387358;0
2036;1098916;3170;99477;40;-1.795794;30.887106;0
2037;1099475;3166;99474;40;-1.512609;29.090523;0
2038;1099930;3166;99474;40;-1.512609;35.861290;0
2039;1100490;3164;99477;40;-1.767132;45.216484;0
2040;1101035;3162;99478;40;-1.865251;40.880692;0
2041;1101642;3161;99480;40;-2.014402;44.636097;0
2042;1102188;3161;99479;40;-1.918253;43.369793;0
2043;1102684;3158;99481;40;-2.122876;43.484306;0
2044;1103232;3156;99477;40;-1.789881;40.880692;0
2045;1103803;3153;99479;40;-1.919183;32.721127;0
2046;1104410;3152;99479;40;-1.954536;34.382835;0
2047;1104968;3150;99480;40;-2.019746;33.964622;0
2048;1105423;3148;99477;40;-1.804569;30.183992;0
2049;1105970;3147;99478;40;-1.853197;20.755756;0
2050;1106486;3147;99477;40;-1.789622;16.229244;0
2051;1107080;3147;99475;40;-1.584748;8.001893;0
2052;1107576;3147;99475;40;-1.584748;6.993593;0
2053;1108083;3147;99475;40;-1.607957;4.713752;0
2054;1108640;3144;99476;40;-1.691658;5.202321;0
2055;1109261;3142;99475;40;-1.590213;4.956684;0
2056;1109728;3138;99474;40;-1.489990;5.264147;0
2057;1110233;3136;99473;40;-1.427463;6.404559;0
2058;1110778;3134;99474;40;-1.547280;9.183164;0
2059;1111296;3135;99476;40;-1.645915;17.898502;0
2060;1111889;3137;99473;40;-1.408269;36.501896;0
2061;1112346;3139;99473;40;-1.458389;55.805763;0
2062;1112839;3139;99473;40;-1.458389;26.083838;0
2063;1113356;3139;99474;40;-1.485210;30.484636;0
2064;1113962;3140;99474;40;-1.520984;33.860363;0
2065;1114419;3139;99472;40;-1.328790;36.181068;0
2066;1115001;3137;99474;40;-1.495639;36.287895;0
2067;1115494;3138;99474;40;-1.538495;36.716370;0
2068;1116154;3137;99474;40;-1.479090;44.867889;0
2069;1116608;3137;99471;40;-1.288668;55.424923;0
2070;1117112;3138;99475;40;-1.614450;51.555840;0
2071;1117670;3139;99474;40;-1.538059;52.914944;0
2072;1118174;3139;99474;40;-1.538059;62.590378;0
2073;1118794;3140;99474;40;-1.521070;65.157288;0
2074;1119250;3140;99474;40;-1.507084;77.683090;0
2075;1119753;3138;99477;40;-1.758302;78.725769;0
2076;1120325;3138;99473;40;-1.432087;80.378410;0
2077;1120870;3140;99472;40;-1.304447;78.129097;0
2078;1121480;3142;99472;40;-1.304265;66.665268;0
2079;1121935;3144;99472;40;-1.375251;68.608017;0
2080;1122427;3144;99473;40;-1.401981;67.911140;0
2081;1122955;3144;99473;40;-1.401981;68.328857;0
2082;1123551;3146;99473;40;-1.384864;69.870918;0
2083;1124018;3146;99476;40;-1.644704;71.002808;0
2084;1124535;3147;99473;40;-1.444963;74.742264;0
2085;1125130;3148;99474;40;-1.503899;74.015846;0
2086;1125641;3150;99475;40;-1.627359;78.875298;0
2087;1126145;3151;99471;40;-1.265648;70.860847;0
2088;1126703;3151;99471;40;-1.260395;75.618622;0
2089;1127208;3152;99475;40;-1.620479;70.011963;0
2090;1127815;3149;99474;40;-1.535647;74.596703;0
2091;1128373;3148;99474;40;-1.489902;73.726257;0
2092;1128828;3148;99474;40;-1.489902;70.153099;0
2093;1129387;3150;99473;40;-1.460275;63.665356;0
2094;1129933;3151;99475;40;-1.569139;65.157288;0
2095;1130583;3152;99470;40;-1.197844;61.656673;0
2096;1131130;3153;99472;40;-1.357817;59.154499;0
2097;1131597;3151;99475;40;-1.591192;61.125999;0
2098;1132103;3151;99472;40;-1.345693;73.004723;0
2099;1132660;3150;99473;40;-1.451873;62.858330;0
2100;1133268;3149;99476;40;-1.686622;67.079361;0
2101;1133826;3149;99472;40;-1.305902;75.472183;0
2102;1134354;3150;99470;40;-1.209992;71.572029;0
2103;1134857;3151;99475;40;-1.606244;77.831627;0
2104;1135416;3151;99469;40;-1.088286;85.441795;0
2105;1135920;3151;99469;40;-1.088286;70.294380;0
2106;1136425;3151;99473;40;-1.420486;67.356079;0
2107;1137045;3152;99474;40;-1.517332;74.160851;0
2108;1137500;3153;99474;40;-1.551631;72.143448;0
2109;1138016;3153;99474;40;-1.525961;73.726257;0
2110;1138648;3153;99473;40;-1.462486;64.341499;0
2111;1139154;3154;99475;40;-1.577177;62.322948;0
2112;1139804;3154;99474;40;-1.552205;51.678768;0
2113;1140301;3151;99473;40;-1.455724;49.002815;0
2114;1140896;3152;99473;40;-1.422934;40.434319;0
2115;1141363;3152;99470;40;-1.210679;47.094070;0
2116;1141958;3154;99472;40;-1.368308;54.540714;0
2117;1142466;3154;99472;40;-1.368308;44.867889;0
2118;1142984;3155;99470;40;-1.169574;55.298225;0
2119;1143488;3155;99473;40;-1.425477;44.520378;0
2120;1144019;3153;99469;40;-1.101094;37.470711;0
2121;1144510;3153;99469;40;-1.078341;32.310333;0
2122;1145082;3154;99468;40;-1.009253;33.548267;0
2123;1145573;3152;99472;40;-1.328882;29.984144;0
2124;1146181;3153;99472;40;-1.360384;25.703936;0
2125;1146738;3150;99468;40;-0.968337;19.354492;0
2126;1147183;3150;99468;40;-0.968337;19.702005;0
2127;1147752;3150;99472;40;-1.300654;18.152971;0
2128;1148272;3149;99468;40;-1.021782;36.716370;0
2129;1148878;3151;99468;40;-0.967167;42.004944;0
2130;1149375;3153;99472;40;-1.359336;57.083500;0
2131;1149921;3153;99468;40;-1.039837;42.004944;0
2132;1150528;3152;99470;40;-1.192711;0.090905;0
2133;1150984;3152;99474;40;-1.474393;0.212822;0
2134;1151591;3149;99471;40;-1.240211;0.697185;0
2135;1152046;3150;99471;40;-1.271250;0.656523;0
2136;1153107;3147;99469;40;-1.060277;0.212822;0
2137;1153607;3147;99469;40;-1.060277;0.063878;0
2138;1154133;3146;99473;40;-1.428609;0.386424;0
2139;1154646;3145;99467;40;-0.915113;0.279923;0
2140;1155291;3144;99468;40;-0.968778;0.180642;0
2141;1155730;3145;99468;40;-0.964347;0.350214;0
2142;1156243;3146;99467;40;-0.950242;0.537480;0
2143;1156887;3147;99468;40;-0.970669;0.279923;0
2144;1157346;3148;99468;40;-1.008361;0.350214;0
2145;1157846;3147;99469;40;-1.051412;0.245942;0
2146;1158348;3147;99469;40;-1.051412;0.279923;0
2147;1158861;3148;99467;40;-0.903698;0.180642;0
2148;1159452;3149;99466;40;-0.866126;0.245942;0
2149;1159957;3148;99467;40;-0.908016;0.537480;0
2150;1160458;3148;99466;40;-0.803117;0.119531;0
2151;1161025;3148;99470;40;-1.171601;0.000000;0
2152;1161628;3149;99469;40;-1.069505;0.149502;0
2153;1162070;3151;99467;40;-0.904739;0.119531;0
2154;1162595;3151;99468;40;-1.025160;0.864302;0
2155;1163084;3151;99468;40;-1.025160;1.172117;0
2156;1163597;3151;99467;40;-0.909050;0.423289;0
2157;1164098;3151;99469;40;-1.101470;0.314698;0
2158;1164641;3150;99466;40;-0.827031;0.279923;0
2159;1165195;3150;99465;40;-0.718396;0.000000;0
2160;1165709;3150;99461;40;-0.438222;0.000000;0
2161;1166311;3150;99461;40;-0.437176;0.212822;0
2162;1166765;3146;99462;40;-0.508255;0.000000;0
2163;1167267;3146;99462;40;-0.508255;0.000000;0
2164;1167821;3145;99459;40;-0.251781;0.038853;0
2165;1168334;3144;99461;40;-0.403466;0.000000;0
2166;1168823;3142;99457;40;-0.063089;0.000000;0
2167;1169336;3139;99455;40;0.103215;0.000000;0
2168;1169825;3135;99454;40;0.220210;0.016611;0
