"Number";"Time_ms";"Accel x";"Accel y";"Accel z";"Gyro x";"Gyro y";"Gyro z";"Mag x";"Mag y";"Mag z";"crc"
3533;621311;-340;57;918;495;4749;3797;-19;-19;-14;51145;
3539;622251;-340;52;920;493;4751;3797;0;-19;-14;43908;
3541;622573;-334;58;916;495;4749;3798;-19;0;-1;10949;
3543;622933;-338;52;919;495;4750;3797;0;0;-1;33590;
3547;623558;-336;58;916;495;4750;3797;-19;0;-1;15688;
3549;623882;-339;57;919;495;4750;3798;-19;0;-1;27524;
3555;625104;-333;57;917;495;4750;3796;0;-19;-14;44930;
3559;625735;-338;58;920;497;4750;3797;0;0;-1;13723;
3565;626725;-331;59;913;494;4750;3797;-19;-19;-14;13595;
3571;627668;-339;57;920;494;4750;3798;-19;0;-1;52073;
3573;627988;-335;58;919;495;4750;3798;0;-19;-14;53823;
3579;628972;-337;56;921;494;4750;3798;-19;-19;-14;27648;
3581;629825;-338;61;919;495;4749;3797;-19;0;-1;48100;
3587;630991;-335;57;920;496;4750;3798;-19;0;-1;64263;
3591;631790;-337;54;919;494;4750;3797;0;-19;-14;56178;
3595;632426;-337;58;919;495;4750;3798;-19;-19;-14;50525;
3597;632852;-338;56;913;495;4749;3797;-19;0;-1;33378;
3603;633793;-338;60;917;497;4749;3798;-19;0;-1;15597;
3605;634112;-338;60;915;494;4750;3798;0;-19;-14;21786;
3607;634458;-334;58;917;495;4749;3798;-19;-19;-14;44461;
3611;635095;-338;61;923;495;4750;3798;-19;-19;-14;41105;
3613;635415;-333;56;920;495;4750;3798;-19;0;-1;25753;
3619;636385;-331;59;918;495;4750;3798;0;-19;-14;57384;
3621;636703;-337;56;917;495;4750;3797;-19;0;-1;46678;
3623;637021;-335;58;917;494;4749;3797;0;-19;-14;31340;
3627;637825;-333;61;918;494;4749;3798;-19;-19;-14;2519;
3629;638164;-338;59;920;493;4750;3798;0;-19;-14;6381;
3635;639132;-335;60;918;495;4751;3797;-19;0;-1;47154;
3637;639438;-333;56;918;494;4749;3798;0;-19;-14;37630;
3639;639852;-331;59;916;495;4749;3798;-19;0;-1;51748;
3643;640501;-339;58;918;494;4751;3799;-19;0;-1;37269;
3645;640822;-333;55;919;494;4751;3797;0;-19;-14;5298;
3651;641797;-335;54;919;495;4750;3798;0;-19;-14;60021;
3653;642117;-337;59;921;493;4751;3798;-19;-19;-14;43221;
3655;642436;-340;60;920;494;4750;3798;-19;0;-1;27703;
3659;643058;-341;56;916;493;4749;3797;0;-19;-14;23780;
3661;643410;-336;59;918;496;4750;3797;-19;0;-1;46695;
3667;644453;-336;53;920;495;4749;3797;0;-19;-14;29367;
3669;644774;-337;55;921;495;4750;3797;-19;-19;-14;37239;
3671;645107;-336;59;915;494;4749;3798;0;0;-1;5873;
3675;645731;-339;62;922;495;4750;3798;-19;0;-1;36536;
3683;647959;-336;58;918;496;4751;3798;0;0;-1;39754;
3687;648596;-331;69;919;501;4750;3800;-19;0;-1;7223;
3693;649562;-337;61;915;499;4749;3800;-19;-19;-14;30527;
3699;650691;-336;57;914;494;4751;3797;0;0;-1;18314;
3701;651000;-335;64;919;499;4750;3799;-19;0;-1;57239;
3703;651336;-338;50;919;493;4750;3797;0;0;-1;11404;
3707;651975;-339;59;919;496;4748;3798;-19;0;-1;1226;
3709;652294;-335;56;920;495;4751;3797;0;-19;-14;11832;
3715;653276;-336;58;916;495;4751;3798;-19;-19;-14;4063;
3717;653599;-337;54;920;493;4752;3796;0;0;-1;54082;
3719;653903;-334;62;916;496;4749;3800;0;-19;-14;37950;
3723;654549;-336;57;918;496;4750;3797;-19;0;-1;44175;
3725;654962;-336;53;915;495;4749;3798;0;-19;-14;46404;
3731;655926;-334;53;918;494;4750;3797;0;-19;-14;51587;
3733;656245;-338;58;915;495;4752;3798;-19;0;-1;15425;
3735;656661;-336;58;912;495;4749;3798;0;-19;-14;14395;
3739;657286;-333;61;916;495;4749;3798;0;-19;-14;54064;
3741;657619;-335;57;919;495;4750;3798;0;-19;-14;18868;
3747;658587;-333;56;919;496;4749;3798;0;0;-1;46712;
3749;658921;-336;59;917;495;4751;3798;0;-19;-14;59410;
3751;659232;-340;56;922;495;4749;3798;-19;-19;-14;40996;
3755;659867;-336;57;921;496;4749;3798;0;-19;-14;41406;
3765;661471;-337;53;920;496;4750;3797;-19;0;-1;44797;
3771;662797;-336;57;916;493;4751;3797;-19;0;-1;61580;
3781;664405;-340;62;918;494;4750;3799;0;0;-1;35372;
3783;664713;-335;55;919;494;4750;3798;0;-19;-14;17543;
3789;666458;-331;69;920;500;4748;3801;0;-19;-14;53088;
3795;667412;-337;51;919;494;4750;3797;0;0;-1;42492;
3797;667728;-334;53;915;493;4749;3798;0;0;-1;28651;
3803;668726;-335;56;918;495;4750;3798;-19;0;-1;18001;
3813;670490;-335;53;920;495;4750;3796;-19;0;-1;40951;
3815;670796;-337;58;918;494;4751;3798;-19;-19;-14;37179;
3819;671423;-343;56;921;494;4749;3797;-19;-19;-14;40336;
3821;671781;-333;58;916;495;4750;3797;0;0;-1;53618;
3827;672717;-340;58;919;495;4749;3797;-19;0;-1;60949;
3831;673382;-335;58;921;495;4750;3797;0;0;-1;30134;
3837;674340;-331;59;916;496;4750;3799;-19;0;-1;5187;
3843;675376;-330;53;921;496;4749;3798;-19;0;-1;44922;
3845;675790;-343;48;923;496;4749;3798;0;-19;-14;58374;
3847;676097;-336;61;915;495;4749;3798;-19;0;-1;43269;
3851;676733;-338;57;915;495;4751;3797;-19;0;-1;2295;
3853;677153;-338;52;913;495;4749;3797;-19;0;-1;58958;
3859;678199;-335;57;919;494;4750;3796;-19;0;-1;57708;
3861;678504;-337;60;917;498;4750;3798;0;-19;-14;62086;
3863;678842;-334;59;917;488;4748;3794;-19;0;-1;19364;
3867;679511;-332;68;921;499;4747;3799;-19;0;-1;59297;
3869;679818;-335;56;917;493;4752;3796;0;-19;-14;46065;
3875;680789;-336;57;916;494;4750;3798;-19;-19;-14;17524;
3877;681122;-336;58;920;496;4750;3796;0;0;-1;39831;
3879;681427;-336;59;915;496;4750;3798;0;-19;-14;2583;
3883;682134;-336;64;915;495;4751;3797;-19;0;-1;5152;
3885;682746;-337;62;917;496;4750;3798;0;0;-1;34703;
3891;684201;-334;61;917;494;4751;3799;-19;0;-1;33314;
3893;684519;-340;43;917;492;4750;3797;0;-19;-14;36765;
3895;684850;-336;61;916;493;4749;3797;-19;0;-1;156;
3899;685594;-338;58;911;494;4750;3798;0;-19;-14;56988;
3909;687188;-336;58;918;497;4749;3799;-19;0;-1;35365;
3911;687602;-334;57;914;496;4749;3797;0;-19;-14;28643;
3915;688225;-338;59;919;494;4749;3798;0;-19;-14;41875;
3917;688641;-340;51;915;498;4750;3799;0;0;-1;55971;
3923;689612;-342;56;919;494;4751;3797;0;-19;-14;45987;
3927;690251;-333;59;916;496;4749;3798;0;-19;-14;7774;
3933;691231;-338;57;918;494;4750;3798;-19;-19;-14;52471;
3939;692283;-339;60;912;495;4751;3796;0;-19;-14;41596;
3941;692601;-339;58;920;496;4748;3799;-19;0;-1;9780;
3947;693639;-345;56;917;491;4754;3796;0;-19;-14;15063;
3949;693973;-321;87;921;501;4747;3802;-19;0;-1;24826;
3955;695015;-340;53;916;495;4749;3797;0;0;-1;38080;
3957;695347;-339;58;917;494;4751;3797;0;-19;-14;42130;
3959;695667;-341;55;921;494;4748;3797;-19;0;-1;53033;
3963;696302;-333;59;917;495;4749;3798;-19;0;-1;45940;
3965;696628;-337;59;913;495;4749;3797;0;0;-1;40865;
3971;697604;-336;54;921;496;4749;3799;-19;-19;-14;55119;
3975;698258;-333;60;919;495;4751;3798;0;-19;-14;22528;
3981;699212;-348;36;914;487;4749;3795;-19;0;-1;26195;
3987;701096;-338;59;919;496;4750;3797;-19;-19;-14;56809;
3989;701509;-332;57;917;495;4749;3799;-19;-19;-1;2867;
3995;702475;-334;59;917;495;4751;3798;-19;-19;-14;57677;
4005;704084;-337;61;917;492;4752;3796;-19;0;-1;20379;
4007;704419;-334;58;919;494;4751;3798;0;0;-1;5250;
4011;705071;-333;62;915;493;4750;3797;-19;0;-1;30406;
4013;705390;-339;56;915;497;4749;3798;0;-19;-14;43366;
4019;706346;-337;52;920;494;4748;3798;-19;0;-1;12555;
4021;706671;-335;59;918;494;4749;3797;0;0;-1;63666;
4023;707071;-335;57;918;494;4750;3797;0;-19;-14;45412;
4029;708121;-335;55;919;494;4749;3797;0;-19;-14;7384;
4035;709181;-336;53;920;492;4751;3797;-19;0;-1;21581;
4037;709500;-337;58;918;494;4750;3796;0;-19;-14;21659;
4043;710460;-337;56;919;496;4750;3798;-19;-19;-14;61685;
4053;712067;-338;56;919;493;4749;3797;-19;0;-1;21339;
4055;712502;-337;59;907;494;4748;3797;0;0;-1;7228;
4059;713125;-337;56;916;495;4750;3797;-19;0;-1;48696;
4061;713543;-336;52;915;494;4749;3798;0;-19;-14;39537;
4067;714521;-337;55;921;495;4750;3799;-19;0;-1;1293;
4069;714827;-333;63;919;494;4750;3797;0;-19;-14;55223;
4071;715241;-333;60;913;495;4750;3798;-19;0;-1;54370;
4075;715878;-335;56;915;493;4751;3797;0;0;-1;24408;
4077;716210;-337;61;919;495;4750;3798;-19;-19;-14;41238;
4083;717163;-334;56;920;496;4749;3798;0;-19;-14;34481;
4085;717483;-332;59;919;494;4750;3798;0;-19;-14;53378;
4087;717801;-337;62;914;496;4750;3798;0;-19;-14;61326;
4091;719215;-335;60;916;495;4751;3798;-19;-19;-14;46396;
4093;719546;-334;55;919;494;4750;3798;-19;0;-1;28007;
4099;720553;-335;60;916;494;4749;3797;-19;-19;-14;57902;
4101;720883;-334;62;917;496;4748;3798;0;0;-1;18646;
4103;721216;-338;60;916;494;4749;3797;0;-19;-14;14595;
4107;721844;-342;48;921;495;4750;3798;0;-19;-14;40718;
4109;722259;-334;51;911;493;4750;3797;-19;0;-1;38508;
4115;723212;-335;61;918;495;4752;3797;0;-19;-14;62697;
4117;723532;-337;56;916;495;4749;3797;-19;0;-1;42984;
4119;723866;-335;61;919;493;4750;3798;0;-19;-14;61590;
4123;724589;-342;57;916;494;4749;3797;-19;0;-1;30418;
4125;724922;-333;76;923;497;4750;3799;0;-19;-14;64223;
4131;725956;-337;60;918;494;4749;3797;0;-19;-14;19342;
4133;726277;-335;66;920;495;4749;3797;-19;-19;-14;24628;
4139;727340;-336;59;918;494;4751;3796;0;-19;-14;52814;
4149;728946;-340;56;919;494;4751;3797;-19;0;-14;51205;
4151;729266;-338;56;919;495;4751;3797;0;-19;-14;37537;
4155;729914;-333;59;919;494;4750;3798;0;-19;-14;9111;
4157;730332;-338;55;914;495;4749;3797;0;-19;-14;36820;
4163;731283;-335;62;917;497;4749;3799;-19;-19;-14;31540;
4167;731940;-336;51;920;492;4751;3797;0;0;-1;63819;
4173;732986;-340;52;920;493;4748;3796;0;0;-1;43290;
4179;733956;-333;57;918;495;4749;3798;0;-19;-14;59555;
4181;734276;-334;59;917;495;4750;3798;-19;0;-1;37312;
4187;735220;-328;55;917;495;4751;3798;0;-19;-14;60431;
4189;736098;-332;56;921;495;4749;3799;-19;-19;-14;58747;
4195;737361;-338;61;915;495;4751;3797;-19;-19;-14;61651;
4197;737679;-336;60;920;494;4750;3796;-19;0;-1;34268;
4199;738078;-337;56;911;495;4750;3798;0;-19;-14;59438;
4203;738739;-337;57;917;494;4750;3797;-19;-19;-14;9153;
4205;739056;-332;63;917;495;4749;3797;0;-19;-14;29429;
4211;740189;-335;55;914;493;4750;3797;-19;0;-1;23579;
4215;740830;-335;58;921;494;4751;3797;-19;0;-1;26109;
4219;741455;-338;57;920;494;4750;3798;-19;0;-1;20332;
4221;741789;-334;57;919;495;4750;3798;0;0;-1;54610;
4227;742761;-332;57;919;493;4751;3798;0;-19;-14;10725;
4229;743080;-337;59;916;496;4749;3798;-19;0;-1;24255;
4231;743385;-338;61;917;494;4750;3797;0;-19;-14;1078;
4235;744053;-337;62;918;496;4751;3798;0;0;-1;13720;
4237;744379;-333;57;919;496;4749;3797;-19;0;-1;30235;
4245;745829;-337;57;920;495;4748;3798;0;-19;-14;59705;
4247;746162;-336;60;913;494;4750;3799;-19;0;-1;24758;
4251;746771;-340;60;916;492;4750;3796;-19;0;-1;7055;
4253;747104;-335;60;916;494;4750;3796;0;-19;-14;60684;
4259;748075;-331;69;920;497;4748;3798;-19;0;-1;64112;
4261;748407;-341;58;917;495;4750;3799;0;0;-1;54222;
4263;748713;-339;58;916;500;4751;3801;-19;0;-1;30961;
4267;749361;-336;66;920;494;4747;3796;-19;0;-1;1975;
4269;749686;-343;55;916;495;4753;3797;0;0;-1;50815;
4275;750743;-333;57;920;494;4749;3797;0;0;-1;55200;
4277;751051;-337;61;915;495;4749;3796;0;-19;-14;29818;
4283;752185;-337;54;919;495;4750;3798;0;-19;-14;61743;
4291;754237;-337;56;918;495;4749;3798;0;-19;-14;21957;
4295;754859;-333;60;917;495;4750;3797;-19;0;-1;13030;
4301;755932;-335;58;916;494;4749;3798;-19;0;-1;32474;
4307;756883;-336;61;918;496;4747;3798;-19;0;-1;58308;
4309;757206;-339;61;917;494;4751;3797;-19;0;-1;22488;
4311;757554;-335;54;916;496;4750;3798;0;-19;-14;19167;
4315;758271;-336;53;914;493;4750;3798;0;-19;-14;27024;
4317;758578;-339;57;914;494;4751;3797;-19;0;-1;12507;
4325;759883;-333;59;919;494;4749;3797;-19;-19;-14;55184;
4327;760188;-339;60;919;494;4749;3797;-19;0;-1;50458;
4331;760906;-337;61;918;496;4748;3798;0;-19;-14;36879;
4333;761266;-335;58;915;495;4750;3798;-19;-19;-14;39350;
4339;762218;-335;57;917;495;4749;3797;0;-19;-14;24835;
4341;762525;-337;56;919;493;4749;3797;-19;0;-1;54464;
4343;762956;-339;61;917;495;4750;3797;0;-19;-14;56116;
4347;763593;-339;59;915;495;4750;3798;0;0;-1;25402;
4349;763899;-334;59;915;494;4751;3798;-19;0;-1;2108;
4355;764947;-338;59;918;495;4750;3798;-19;-19;-14;25434;
4357;765265;-332;57;917;495;4747;3796;-19;0;-1;32208;
4359;765577;-336;63;917;495;4749;3796;-19;-19;-14;46647;
4363;766224;-333;59;915;494;4750;3798;0;-19;-14;38814;
4365;766639;-334;58;918;494;4749;3798;-19;0;-1;40386;
4371;767604;-334;58;920;496;4748;3797;0;0;-1;25973;
4373;767922;-338;53;922;495;4749;3797;0;-19;-14;8957;
4375;768256;-340;61;923;494;4749;3797;-19;0;-1;60256;
4379;768907;-332;60;918;493;4751;3797;0;-19;-14;61519;
4381;769213;-337;56;919;495;4749;3796;-19;0;-1;7354;
4387;770273;-336;60;913;496;4749;3799;-19;0;-1;62329;
4389;770676;-340;61;912;495;4749;3798;0;-19;-14;61281;
4391;770983;-337;60;917;496;4749;3796;-19;0;-1;11888;
4397;772730;-336;57;920;494;4751;3799;-19;-19;-14;14090;
4403;773670;-338;57;917;496;4748;3797;-19;-19;-14;60507;
4405;774012;-336;61;916;495;4750;3797;-19;0;-1;24581;
4411;774980;-334;58;917;496;4750;3797;-19;-19;-14;5667;
4419;776431;-339;63;917;495;4750;3798;0;0;-1;23246;
4421;776738;-337;58;918;493;4749;3797;0;-19;-14;34537;
4423;777072;-334;55;917;494;4750;3797;-19;0;-1;5812;
4427;777797;-337;56;920;495;4748;3797;0;-19;-14;40053;
4429;778130;-337;57;915;494;4750;3797;-19;0;-1;45245;
4435;779082;-338;63;920;494;4748;3797;-19;0;-1;50564;
4439;779749;-333;59;919;496;4749;3798;-19;-19;-14;50768;
4443;780386;-337;60;918;496;4749;3798;0;-19;-14;7167;
4445;780708;-335;57;918;494;4748;3798;-19;-19;-14;37864;
4451;781771;-337;59;917;496;4750;3797;0;-19;-14;48827;
4453;782077;-334;59;918;493;4750;3797;-19;0;-1;65259;
4461;783452;-333;57;917;495;4751;3798;-19;-19;-14;35126;
4467;784389;-335;56;920;494;4749;3799;-19;-19;-14;36632;
4469;784735;-334;58;919;496;4750;3797;-19;0;-1;50017;
4471;785060;-333;55;920;496;4749;3796;0;-19;-14;44039;
4475;785691;-341;59;922;495;4749;3797;0;-19;-14;62499;
4477;786012;-338;59;916;494;4749;3798;-19;0;-1;23676;
4483;787078;-339;57;918;495;4748;3797;0;-19;-14;58804;
4485;787385;-334;55;919;494;4749;3798;-19;0;-1;31985;
4487;787801;-334;54;916;494;4749;3798;0;-19;-14;30179;
4491;788442;-334;57;918;495;4749;3797;-19;0;-1;27065;
4499;790570;-338;60;919;496;4748;3797;0;-19;-14;52843;
4501;790998;-330;60;917;495;4750;3798;-19;-19;-14;45211;
4507;791965;-335;56;917;495;4750;3796;0;-19;-14;37111;
4517;793572;-338;54;920;494;4750;3797;-19;0;-1;63502;
4519;793891;-334;60;917;495;4748;3798;0;-19;-14;30177;
4523;794556;-337;57;917;495;4750;3798;0;0;-1;873;
4525;794876;-336;59;914;495;4749;3797;0;-19;-14;40826;
4531;795819;-340;58;915;494;4751;3798;-19;0;-1;30187;
4535;796633;-338;61;916;500;4750;3799;0;-19;-14;28420;
4541;797603;-334;53;919;494;4751;3797;-19;0;-1;47155;
4547;798589;-331;57;918;494;4749;3796;-19;0;-1;26434;
4549;798908;-338;55;919;495;4751;3797;0;-19;-14;14194;
4555;799850;-337;56;919;494;4749;3798;0;0;-1;31856;
4565;801546;-335;58;918;494;4749;3798;0;0;-1;26477;
4567;801973;-337;54;916;497;4748;3798;-19;0;-1;37596;
4571;802676;-338;60;916;495;4749;3799;-19;-19;-1;22087;
4573;803001;-335;56;921;495;4749;3797;0;0;-1;15627;
4579;803991;-332;57;918;495;4750;3797;-19;0;-1;54605;
4581;804298;-340;59;917;495;4750;3797;0;-19;-14;6986;
4583;804616;-337;60;915;496;4748;3798;-19;0;-1;45247;
4587;805347;-333;58;914;494;4748;3798;-19;0;-1;21768;
4589;805681;-335;55;920;495;4749;3796;-19;-19;-14;26282;
4595;807389;-334;58;920;494;4749;3797;-19;-19;-14;18331;
4597;807708;-338;60;917;494;4751;3798;-19;0;-1;196;
4599;808040;-332;57;916;494;4749;3797;0;-19;-14;61326;
4603;808688;-336;59;919;495;4749;3797;0;-19;-14;18206;
4611;810025;-338;55;921;494;4749;3797;-19;0;-1;52460;
4613;810347;-331;59;917;494;4750;3798;0;-19;-14;50108;
4615;810667;-337;61;918;495;4749;3798;-19;0;-1;15288;
4619;811303;-337;59;915;495;4749;3798;-19;0;-1;3845;
4621;811717;-334;59;914;495;4749;3798;0;-19;-14;60934;
4627;812658;-337;58;918;493;4749;3797;0;-19;-14;14226;
4629;812982;-334;57;919;495;4750;3795;-19;-19;-14;41200;
4631;813410;-337;59;918;494;4749;3797;-19;0;-1;42514;
4637;814366;-336;57;918;494;4748;3796;0;-19;-14;64760;
4643;815428;-340;58;921;493;4749;3796;0;0;-1;943;
4645;815749;-334;56;921;495;4751;3798;-19;-19;-14;21205;
4651;816709;-339;60;919;496;4749;3798;-19;0;-1;11619;
4661;818393;-337;57;921;495;4748;3798;-19;0;-1;36550;
4663;818731;-339;57;920;493;4750;3797;0;0;-1;15482;
4667;819377;-340;59;919;494;4749;3798;-19;0;-1;49063;
4669;819694;-331;61;917;494;4750;3797;0;-19;-14;55336;
4675;820752;-332;56;916;494;4749;3796;0;0;-1;53660;
4679;821475;-336;57;918;495;4751;3799;-19;-19;-14;12432;
4685;822451;-334;58;918;494;4749;3797;-19;-19;-14;45919;
4691;823408;-336;58;917;495;4750;3798;-19;0;-1;5604;
4693;823729;-336;56;915;494;4750;3797;0;-19;-14;27526;
4699;825451;-336;59;917;496;4748;3798;-19;0;-1;30011;
4701;825783;-339;56;920;496;4751;3799;-19;-19;-14;19719;
4707;826915;-334;59;920;495;4750;3797;-19;-19;-14;57739;
4709;827246;-337;58;916;495;4749;3797;-19;0;-1;53095;
4711;827565;-338;54;919;495;4749;3797;0;-19;-14;18948;
4715;828287;-333;57;918;496;4749;3798;-19;-19;-14;11100;
4717;828619;-339;53;917;494;4749;3798;-19;0;-1;26364;
4723;829571;-339;54;920;494;4748;3796;-19;-19;-14;32506;
4725;829877;-336;59;917;495;4750;3797;0;-19;-14;57406;
4727;830225;-336;54;921;494;4750;3798;-19;-19;-14;14821;
4731;830852;-332;59;918;496;4749;3799;0;-19;-14;16475;
4733;831171;-337;56;920;495;4749;3797;-19;-19;-14;26491;
4739;832147;-335;57;919;495;4749;3797;-19;-19;-14;61483;
4741;832469;-334;58;918;496;4749;3797;0;0;-1;4630;
4743;832785;-336;58;919;494;4749;3797;-19;-19;-14;24459;
4747;833517;-337;57;920;494;4750;3797;-19;0;-1;58444;
4749;833851;-337;57;918;493;4751;3797;0;0;-1;65084;
4755;834886;-339;62;918;494;4751;3796;-19;0;-1;4136;
4757;835206;-336;58;918;494;4750;3799;0;-19;-14;7349;
4759;835634;-336;59;911;494;4749;3796;-19;0;-1;12136;
4763;836245;-333;58;919;495;4749;3799;-19;0;-1;28491;
4765;836582;-337;62;919;496;4749;3798;-19;0;-1;44267;
4771;837545;-336;57;920;495;4749;3798;-19;0;-1;44866;
4775;838267;-341;59;919;495;4748;3797;0;0;-1;59214;
4781;839246;-341;59;921;495;4749;3798;-19;-19;-14;34563;
4787;840338;-336;58;917;494;4750;3798;-19;0;-1;56297;
4789;840645;-336;58;916;496;4748;3798;0;-19;-14;56458;
4791;841140;-336;56;919;493;4751;3798;-19;-19;-14;49179;
4795;841779;-339;61;918;495;4749;3798;0;0;-1;29151;
4797;842086;-338;61;917;495;4750;3796;0;-19;-14;845;
4805;844148;-332;56;916;496;4750;3797;-19;0;-1;2233;
4807;844452;-340;58;915;495;4749;3797;-19;0;-1;31886;
4811;845102;-337;56;918;495;4750;3798;0;0;-1;7692;
4813;845461;-336;57;918;495;4748;3797;0;0;-1;2582;
4819;846405;-340;54;919;494;4751;3798;0;-19;-14;42466;
4821;846711;-334;60;915;495;4749;3797;-19;0;-1;61301;
4823;847140;-336;61;919;494;4749;3799;-19;-19;-14;44595;
4827;847778;-339;53;920;495;4750;3797;-19;-19;-14;4957;
4829;848085;-333;57;920;494;4750;3797;-19;0;-1;28657;
4835;849192;-332;59;916;494;4750;3797;-19;0;-1;36118;
4837;849523;-338;55;921;494;4749;3797;0;-19;-14;62611;
4843;850453;-335;60;916;493;4748;3797;0;0;-1;36032;
4845;851104;-337;61;919;495;4749;3796;0;0;-1;19924;
4851;852035;-338;59;919;494;4750;3798;0;-19;-14;40681;
4853;852341;-333;57;919;494;4749;3799;-19;0;-1;31995;
4855;852689;-335;56;917;493;4749;3797;0;-19;-14;46244;
4859;853421;-333;56;915;495;4749;3797;0;-19;-14;53132;
4861;853727;-337;59;917;494;4749;3797;-19;0;-1;16979;
4867;854700;-332;61;917;496;4750;3798;0;-19;-14;54431;
4869;855018;-339;58;921;495;4749;3798;-19;0;-1;39363;
4871;855323;-334;58;918;495;4749;3797;0;-19;-14;50581;
4875;855957;-333;60;917;495;4750;3797;-19;0;-1;1483;
4877;856390;-335;61;906;495;4749;3797;0;0;-1;25867;
4883;857348;-337;59;918;496;4749;3798;0;-19;-14;44377;
4885;857655;-337;56;923;495;4748;3797;-19;0;-1;36109;
4887;857988;-336;57;919;494;4750;3798;0;-19;-14;11849;
4891;858650;-331;57;918;496;4749;3798;-19;0;-1;29887;
4893;858957;-336;60;916;494;4750;3796;-19;-19;-14;43304;
4901;861108;-337;60;915;494;4750;3798;-19;0;-1;3597;
4903;861414;-332;55;918;496;4750;3798;0;-19;-14;6792;
4907;862038;-332;55;916;495;4749;3798;-19;0;-1;38337;
4909;862397;-334;56;919;495;4749;3797;0;0;-1;44904;
4915;863349;-331;57;917;493;4749;3799;-19;0;-1;7028;
4919;864086;-337;58;918;494;4749;3798;-19;-19;-14;42404;
4925;865125;-339;59;920;494;4748;3798;0;-19;-14;27874;
4931;866272;-336;55;916;494;4750;3798;-19;-19;-14;30015;
4933;866584;-339;58;920;494;4750;3798;-19;0;-1;6746;
4935;866916;-335;56;919;494;4750;3798;-19;-19;-14;52564;
4939;867537;-333;60;916;495;4750;3798;-19;0;-1;14564;
4941;867870;-338;62;920;495;4749;3796;0;-19;-14;57641;
4947;868850;-339;63;916;495;4748;3797;-19;0;-1;5302;
4949;869169;-335;54;917;495;4750;3798;0;-19;-14;30809;
4951;869491;-335;59;917;494;4750;3797;-19;-19;-14;31890;
4955;870142;-339;58;916;495;4748;3797;0;-19;-14;65436;
4957;870461;-335;57;916;495;4750;3796;-19;0;-1;40597;
4963;871526;-335;58;920;494;4750;3798;-19;-19;-14;54588;
4965;871833;-331;60;916;493;4748;3797;-19;0;-1;29839;
4967;872239;-338;57;912;494;4750;3799;0;-19;-14;43342;
4971;872873;-335;58;916;494;4750;3798;0;-19;-14;10156;
4973;873204;-337;59;918;494;4750;3798;-19;0;-1;49582;
4979;874166;-337;60;917;494;4750;3798;0;0;-1;34935;
4981;874498;-335;59;919;496;4750;3798;0;-19;-14;24062;
4983;874816;-339;52;919;493;4751;3798;-19;0;-1;46162;
4987;875455;-334;57;918;494;4751;3797;-19;0;-1;61625;
4989;875856;-333;57;915;494;4750;3798;0;-19;-14;40559;
4995;876835;-336;57;917;494;4750;3797;0;0;-1;12111;
4997;877142;-336;61;916;494;4750;3798;0;-19;-14;3267;
4999;877476;-336;53;920;495;4750;3798;-19;0;-1;19230;
5003;878865;-336;55;921;494;4750;3797;0;-19;-14;34808;
5005;879278;-334;56;917;495;4749;3797;0;0;-1;20547;
5011;880232;-335;60;916;495;4750;3799;-19;-19;-14;8329;
5015;880977;-332;56;919;494;4749;3799;-19;0;-1;60192;
5021;882019;-333;57;916;493;4750;3797;-19;0;-1;43099;
5027;882999;-333;57;918;494;4750;3797;-19;0;-1;58960;
5029;883319;-334;57;917;494;4749;3798;-19;0;-1;60179;
5035;884294;-338;59;916;495;4748;3796;0;0;-1;39125;
5045;885965;-337;57;918;494;4751;3798;0;0;-1;12602;
5047;886375;-336;56;916;493;4750;3797;0;0;-1;48854;
5051;887027;-332;58;918;495;4749;3799;-19;0;-1;38954;
5053;887348;-335;57;921;495;4749;3798;0;-19;-14;16617;
5059;888313;-340;58;919;495;4750;3797;-19;0;-1;36941;
5061;888726;-334;55;909;494;4751;3796;0;-19;-14;14538;
5063;889046;-338;57;916;494;4749;3797;0;0;-1;8787;
5069;890008;-334;56;916;494;4751;3798;0;0;-1;14643;
5075;890958;-333;58;919;494;4747;3798;-19;0;-1;27388;
5077;891361;-337;58;917;494;4749;3797;-19;-19;-14;10462;
5079;891714;-333;56;916;494;4748;3798;0;-19;-14;27550;
5083;892355;-334;59;917;496;4749;3797;-19;0;-1;27900;
5085;892676;-336;56;917;494;4751;3797;0;-19;-14;24856;
5093;893962;-335;59;916;495;4749;3797;0;-19;-14;46943;
5095;894280;-339;65;917;495;4749;3797;-19;0;-1;43342;
5099;894917;-336;56;918;495;4748;3797;-19;0;-1;63854;
5107;897125;-339;61;920;494;4750;3798;0;-19;-14;896;
5109;897443;-337;57;922;495;4750;3797;-19;0;-1;41366;
5111;897763;-332;60;916;494;4750;3798;0;-19;-14;61294;
5117;898841;-336;58;919;495;4750;3797;-19;-19;-14;20288;
5123;899774;-337;57;916;496;4748;3798;0;-19;-14;2616;
5125;900107;-335;58;918;496;4750;3798;0;-19;-14;210;
5127;900427;-334;57;920;494;4750;3799;-19;0;-1;40409;
5131;901050;-334;60;915;494;4751;3797;0;0;-1;46804;
5141;902820;-336;61;917;494;4750;3797;-19;0;-1;21169;
5143;903151;-338;61;918;495;4750;3798;0;-19;-14;2688;
5147;903805;-336;56;920;494;4750;3799;0;0;-1;21654;
5149;904213;-338;56;915;496;4749;3798;0;-19;-14;27531;
5155;905169;-337;57;919;495;4749;3797;-19;0;-1;50441;
