num; time; fix; lat; lon; alt; times; timems
9;6363;0;55.910648;37.805382;200.000000;4294963635;4294967295
num; time; fix; lat; lon; alt; times; timems
1;7673;0;55.910648;37.805382;200.000000;4294963635;4294967295
2;8407;0;55.910648;37.805382;200.000000;4294963635;4294967295
3;9089;0;55.910648;37.805382;200.000000;4294963635;4294967295
4;9809;0;55.910648;37.805382;200.000000;4294963635;4294967295
num; time; fix; lat; lon; alt; times; timems
1;10760;0;55.910648;37.805382;200.000000;4294963635;4294967295
2;12144;0;55.910648;37.805382;200.000000;4294963635;4294967295
3;12838;0;55.910648;37.805382;200.000000;4294963635;4294967295
4;13547;0;55.910648;37.805382;200.000000;4294963635;4294967295
5;14267;0;55.910648;37.805382;200.000000;4294963635;4294967295
6;14975;0;55.910648;37.805382;200.000000;4294963635;4294967295
7;15755;0;55.910648;37.805382;200.000000;4294963635;4294967295
8;16465;0;55.910648;37.805382;200.000000;4294963635;4294967295
9;17172;0;55.910648;37.805382;200.000000;4294963635;4294967295
10;17868;0;55.910648;37.805382;200.000000;4294963635;4294967295
11;18575;0;55.910648;37.805382;200.000000;4294963635;4294967295
12;19285;0;55.910648;37.805382;200.000000;4294963635;4294967295
13;20016;0;55.910648;37.805382;200.000000;4294963635;4294967295
14;20725;0;55.910648;37.805382;200.000000;4294963635;4294967295
15;21420;0;55.910648;37.805382;200.000000;4294963635;4294967295
16;22140;0;55.910648;37.805382;200.000000;4294963635;4294967295
17;22848;0;55.910648;37.805382;200.000000;4294963635;4294967295
18;23557;0;55.910648;37.805382;200.000000;4294963635;4294967295
19;24252;0;55.910648;37.805382;200.000000;4294963635;4294967295
20;24961;0;55.910648;37.805382;200.000000;4294963635;4294967295
21;25690;0;55.910648;37.805382;200.000000;4294963635;4294967295
22;26399;0;55.910648;37.805382;200.000000;4294963635;4294967295
23;27094;0;55.910648;37.805382;200.000000;4294963635;4294967295
24;27803;0;55.910648;37.805382;200.000000;4294963635;4294967295
25;28522;0;55.910648;37.805382;200.000000;4294963635;4294967295
num; time; fix; lat; lon; alt; times; timems
1;30001;0;55.910648;37.805382;200.000000;4294963635;4294967295
2;30735;0;55.910648;37.805382;200.000000;4294963635;4294967295
3;31446;0;55.910648;37.805382;200.000000;4294963635;4294967295
4;32183;0;55.910648;37.805382;200.000000;4294963635;4294967295
5;32893;0;55.910648;37.805382;200.000000;4294963635;4294967295
6;33620;0;55.910648;37.805382;200.000000;4294963635;4294967295
num; time; fix; lat; lon; alt; times; timems
1;35018;0;55.910648;37.805382;200.000000;4294963635;4294967295
2;35740;0;55.910648;37.805382;200.000000;4294963635;4294967295
3;36423;0;55.910648;37.805382;200.000000;4294963635;4294967295
4;37155;0;55.910648;37.805382;200.000000;4294963635;4294967295
5;37864;0;55.910648;37.805382;200.000000;4294963635;4294967295
6;38582;0;55.910648;37.805382;200.000000;4294963635;4294967295
7;39265;0;55.910648;37.805382;200.000000;4294963635;4294967295
8;39986;0;55.910648;37.805382;200.000000;4294963635;4294967295
9;40691;0;55.910648;37.805382;200.000000;4294963635;4294967295
10;41424;0;55.910648;37.805382;200.000000;4294963635;4294967295
11;42106;0;55.910648;37.805382;200.000000;4294963635;4294967295
12;42839;0;55.910648;37.805382;200.000000;4294963635;4294967295
13;43606;0;55.910648;37.805382;200.000000;4294963635;4294967295
14;44390;0;55.910648;37.805382;200.000000;4294963635;4294967295
15;45097;0;55.910648;37.805382;200.000000;4294963635;4294967295
16;45794;0;55.910648;37.805382;200.000000;4294963635;4294967295
17;46512;0;55.910648;37.805382;200.000000;4294963635;4294967295
18;47233;0;55.910648;37.805382;200.000000;4294963635;4294967295
19;47954;0;55.910648;37.805382;200.000000;4294963635;4294967295
20;48639;0;55.910648;37.805382;200.000000;4294963635;4294967295
21;49370;0;55.910648;37.805382;200.000000;4294963635;4294967295
22;50067;0;55.910648;37.805382;200.000000;4294963635;4294967295
23;50774;0;55.910648;37.805382;200.000000;4294963635;4294967295
24;51461;0;55.910648;37.805382;200.000000;4294963635;4294967295
25;52179;0;55.910648;37.805382;200.000000;4294963635;4294967295
num; time; fix; lat; lon; alt; times; timems
26;53189;0;55.910648;37.805382;200.000000;4294963635;4294967295
27;53909;0;55.910648;37.805382;200.000000;4294963635;4294967295
28;54631;0;55.910648;37.805382;200.000000;4294963635;4294967295
29;56374;0;55.910648;37.805382;200.000000;4294963635;4294967295
30;57083;0;55.910648;37.805382;200.000000;4294963635;4294967295
31;57803;0;55.910648;37.805382;200.000000;4294963635;4294967295
32;58500;0;55.910648;37.805382;200.000000;4294963635;4294967295
33;59207;0;55.910648;37.805382;200.000000;4294963635;4294967295
34;59906;0;55.910648;37.805382;200.000000;4294963635;4294967295
35;60627;0;55.910648;37.805382;200.000000;4294963635;4294967295
36;61336;0;55.910648;37.805382;200.000000;4294963635;4294967295
37;62055;0;55.910648;37.805382;200.000000;4294963635;4294967295
38;62740;0;55.910648;37.805382;200.000000;4294963635;4294967295
39;63461;0;55.910648;37.805382;200.000000;4294963635;4294967295
40;64157;0;55.910648;37.805382;200.000000;4294963635;4294967295
